MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.1859,29,5.969,1.651,437,3.398,37.8973,-114.3964,3.2002
2.3015,9,7.271,2.583,651,3.496,38.6991,-114.9614,2.558
2.5943,36,5.855,2.129,501,3.682,33.902,-118.5818,3.7003
2.0862,48,7.175,1.945,1326,3.58,37.1401,-123.7659,3.1106
1.2748,10,7.015,2.463,911,3.695,41.6569,-124.1749,0.6365
3.1925,19,4.415,1.318,1533,3.015,40.4466,-115.706,3.388
6.5369,31,5.73,1.3,575,2.768,39.372,-117.1706,5.5
2.7434,17,6.802,2.214,713,3.914,37.4185,-118.6183,3.1361
3.0424,9,4.277,1.066,633,3.933,36.2456,-117.2663,3.3903
3.8434,45,6.355,1.699,551,3.849,36.7886,-118.8322,5.3646
1.441,33,8.065,2.059,397,4.021,39.7638,-118.4275,2.4257
6.3678,34,8.62,2.749,953,3.483,37.7658,-122.1282,5.5
3.0077,45,5.544,1.39,788,3.534,39.7642,-119.7172,3.3999
6.1468,24,8.749,2.088,649,3.47,41.7138,-124.3837,5.5
1.8842,9,8.439,2.092,855,2.893,38.5849,-117.4783,2.4423
6.7465,7,4.353,1.151,541,4.049,38.2295,-121.0108,5.5
4.0051,16,6.64,2.157,670,4.181,36.3585,-117.6086,4.2091
3.5841,19,6.797,2.348,1023,4.275,34.3692,-114.7722,4.0572
3.0557,39,9.068,3.126,1095,3.554,36.0549,-118.2877,3.9925
2.4006,6,6.884,2.053,1428,3.355,37.4409,-121.0551,2.6547
4.9543,50,8.808,2.616,381,3.474,32.8311,-122.3248,5.5
2.9159,51,5.546,1.613,411,3.452,37.0201,-121.8571,3.4909
1.0166,11,4.775,1.538,373,2.821,40.6904,-114.1334,1.4075
1.5549,12,5.69,2.026,481,3.885,41.7779,-118.0387,1.8429
2.4771,42,9.193,2.688,562,4.218,40.6277,-119.8743,2.7417
3.174,13,7.917,2.586,827,3.839,34.1338,-122.0748,4.2983
2.6424,12,10.996,2.617,1190,3.731,33.9726,-116.383,3.5741
5.0002,21,4.907,1.681,546,3.398,36.2365,-120.4318,4.7415
1.0248,10,8.125,2.525,886,4.166,34.6416,-121.3382,2.1953
2.9206,20,7.621,1.893,1260,3.671,38.9219,-122.1658,2.9154
1.0953,50,6.114,2.161,529,3.13,33.3033,-122.5509,2.2792
3.9743,36,7.656,1.822,577,4.542,36.7153,-121.6295,4.5595
2.5929,28,6.674,1.243,687,4.094,35.1634,-117.9144,3.7317
3.3528,24,7.145,2.446,287,4.785,38.1563,-121.9816,3.515
1.7648,5,7.497,2.393,858,4.43,40.0721,-123.8637,1.8035
5.1538,37,8.014,1.919,364,3.4,41.2738,-120.7302,5.1011
4.5762,12,6.6,2.097,987,3.568,41.6566,-118.3591,4.7867
3.6392,35,9.638,3.455,536,4.328,35.8363,-123.8677,3.7604
2.5478,40,6.201,1.941,515,3.149,40.6306,-119.7474,3.3214
3.6325,2,9.886,4.171,407,4.786,38.1236,-123.951,2.6759
1.909,50,5.195,1.337,871,3.902,39.0764,-116.4341,2.9805
4.1694,41,5.335,1.004,868,4.208,40.5857,-115.3452,4.6275
6.2012,45,5.394,1.238,529,3.9,33.7361,-114.38,5.5
4.6427,39,7.972,1.477,1634,3.747,41.5004,-117.2417,5.4194
1.8874,42,5.52,2.246,676,3.565,37.7003,-117.8633,2.645
3.2567,9,9.008,2.7,660,3.64,35.692,-117.2122,3.7723
1.4239,22,5.827,2.313,685,2.593,35.7179,-115.5262,2.0949
3.619,47,7.052,1.991,473,4.042,39.6345,-116.0255,4.5784
3.4052,5,7.43,1.893,404,5.203,38.9473,-119.8958,3.2425
1.0673,12,5.304,1.132,551,3.303,39.4301,-117.6637,1.4253
1.5206,1,4.953,1.388,913,3.027,34.9035,-122.7998,2.0742
2.3595,44,6.879,2.354,263,4.72,34.1169,-117.2033,3.4236
2.3386,22,6.124,1.768,314,3.932,39.3577,-116.8269,2.9327
1.4848,38,7.205,1.586,490,4.257,35.3356,-116.0862,3.1866
3.3019,51,4.993,1.661,271,4.006,34.6131,-115.9147,4.3485
3.0825,19,6.027,2.061,327,3.258,34.5388,-119.881,3.6665
2.4667,16,6.244,1.708,996,4.26,33.9098,-115.0131,3.2328
1.8628,31,4.157,1.111,534,3.463,36.5547,-114.2,2.4956
4.5922,51,8.041,1.725,435,3.304,34.979,-114.2306,5.5
6.2196,3,5.571,1.846,713,4.089,40.9917,-118.3495,5.4838
2.1345,23,9.027,2.499,704,3.814,39.0468,-118.6254,2.5941
2.0015,42,5.641,0.937,1190,3.952,39.5667,-119.698,3.5329
3.475,18,5.833,1.317,273,3.931,36.3343,-121.3522,3.2956
2.2727,26,5.088,1.669,418,4.209,38.202,-120.9955,2.9396
2.5353,13,8.322,2.354,493,4.523,37.2576,-122.2346,3.1341
3.9347,18,7.136,1.736,808,3.836,34.0908,-114.4649,4.6784
1.0464,3,8.821,2.67,2824,4.629,32.9546,-117.9918,1.8304
5.2548,23,6.211,1.603,891,4.409,38.9934,-114.6881,5.3657
2.8189,3,6.426,1.721,582,4.152,33.6511,-120.4352,3.8511
2.2128,25,4.706,1.348,362,3.423,33.0448,-121.369,2.9496
2.5997,27,5.717,2.197,340,4.307,36.6977,-123.1062,2.8229
2.6677,44,6.717,2.58,1044,3.961,39.5113,-121.3474,3.4701
1.1438,27,7.034,1.417,447,3.078,39.8043,-115.1533,1.84
5.7401,39,9.746,2.892,557,3.145,40.798,-118.3861,5.4912
2.775,25,4.572,1.04,1523,3.132,34.3925,-119.749,4.0417
3.3923,24,6.801,1.679,282,3.141,41.8634,-118.5334,3.7431
4.3744,8,6.003,1.243,761,3.183,39.7505,-115.1268,3.9671
1.6314,9,6.584,1.69,423,4.213,33.9935,-122.4754,2.3313
3.4444,46,6.622,1.592,1507,3.763,40.4869,-114.3606,4.0749
2.3778,37,6.232,2.189,416,4.243,37.2401,-117.505,3.3711
4.1511,30,5.19,1.339,929,3.173,33.1322,-115.5188,4.9437
0.9384,19,5.017,1.017,269,2.997,33.7544,-118.9832,2.4214
2.5869,16,6.139,1.841,1446,3.287,36.622,-122.0153,3.0351
2.0109,24,4.927,1.434,1053,4.122,37.5398,-118.5419,2.3154
3.3741,44,6.332,1.816,503,4.157,41.5012,-123.7866,3.2485
3.4385,21,6.154,2.034,809,3.598,34.5493,-115.552,4.5479
1.9083,36,4.149,1.5,1073,3.899,37.004,-117.6794,3.4198
1.9039,40,10.005,2.862,717,3.456,34.6459,-121.53,3.0958
2.572,39,6.587,2.064,547,3.351,37.8048,-121.6181,3.4395
1.7362,47,4.157,1.195,633,3.943,41.1385,-115.0205,2.0995
4.1412,6,6.827,2.221,702,4.104,37.8936,-115.6705,3.4682
2.2601,5,6.216,1.408,684,4.889,37.3457,-116.4874,1.7253
0.6354,14,5.018,1.66,826,3.226,39.6262,-120.1447,0.9178
2.2537,45,6.917,2.173,399,3.171,33.9023,-115.3387,3.4089
1.6173,42,5.378,1.355,481,3.462,41.1033,-121.9077,2.6778
1.2025,50,6.749,2.77,547,4.073,37.9875,-124.2453,1.9225
1.4642,4,5.631,1.307,841,5.062,39.0199,-119.9559,1.8268
2.8711,8,5.416,1.714,309,3.796,40.2801,-114.845,2.6084
5.2821,24,6.461,1.629,718,3.288,38.5329,-118.5021,5.4722
3.1791,11,4.755,1.564,982,3.164,38.5914,-122.0909,3.0713
2.0072,17,6.372,2.549,681,3.419,39.4314,-117.6664,2.465
3.4142,50,7.459,2.527,690,3.846,32.9962,-116.6777,3.7709
2.1607,21,8.561,2.519,571,4.135,36.131,-118.7215,3.0192
1.9207,26,8.213,2.845,686,3.84,41.6479,-115.6527,2.2143
1.5263,43,8.726,2.36,533,3.354,34.9504,-118.2801,3.7899
1.1321,48,5.91,1.918,612,3.093,37.6514,-123.4918,2.3028
2.2368,44,5.296,1.612,533,4.099,34.1666,-115.9998,4.0435
2.9418,45,7.724,1.847,608,3.435,35.5711,-122.9633,3.7333
2.5901,27,5.838,2.25,567,3.475,39.3123,-115.2311,2.6723
2.2078,16,6.49,2.351,368,3.219,38.6094,-119.0206,3.1027
1.6941,26,7.607,1.957,313,2.992,36.436,-116.8154,2.7543
3.6845,33,10.218,3.589,692,4.777,41.4117,-114.293,3.395
1.407,31,7.252,1.749,899,3.383,39.8629,-119.9646,2.3899
4.0069,48,6.766,2.186,1446,2.835,35.0453,-119.6729,5.2474
1.6469,47,5.202,1.573,1151,3.808,36.9217,-115.8286,3.3116
1.866,6,8.365,3.211,1045,3.639,40.8413,-123.3425,1.4292
1.3055,44,7.066,2.237,745,2.869,32.7134,-124.2092,2.6787
2.1155,8,6.038,1.345,706,4.415,38.0239,-118.1547,3.1952
4.4267,7,5.915,2.076,448,4.103,34.7036,-122.741,4.4901
3.5177,34,5.967,1.659,423,4.217,33.1063,-121.8147,4.6931
4.4336,44,6.541,1.803,731,3.868,41.1722,-114.2491,4.7332
3.5292,14,4.893,1.475,438,3.094,40.2547,-117.6419,3.8401
1.5654,16,8.459,2.295,635,3.685,34.2603,-115.5145,2.3326
2.3039,43,8.113,3.162,190,3.469,40.451,-115.0732,3.5639
1.8402,9,6.262,2.131,840,3.387,33.8911,-123.2258,2.5335
5.2872,10,5.969,1.449,396,4.771,37.0235,-114.7583,5.0251
1.4942,17,6.451,1.701,325,3.229,39.3948,-115.4015,2.0379
4.2497,12,6.683,1.567,954,3.478,37.5712,-124.0239,3.5204
4.2481,6,6.096,2.124,1076,3.739,40.5824,-114.2393,3.1068
6.7857,19,8.048,2.387,637,3.941,38.3603,-119.6877,5.5
2.2148,43,4.923,1.237,464,4.813,36.6035,-114.2679,2.9518
3.8813,41,5.62,2.128,952,3.631,41.289,-115.8495,4.3591
8.5065,29,7.655,2.49,452,3.881,32.8448,-119.8786,5.5
1.9961,6,6.94,2.146,614,3.136,37.1398,-119.1286,2.4935
1.2617,25,5.655,1.736,1305,4.05,38.7774,-121.6115,2.025
1.0618,24,7.054,1.637,802,5.003,40.4426,-119.3873,1.7552
3.882,25,5.533,1.815,649,3.496,37.641,-123.3713,4.2678
1.0602,16,6.084,1.698,579,4.192,40.9124,-114.9593,1.2413
2.2566,16,8.13,2.793,679,3.05,36.5496,-117.0113,2.822
3.3826,6,7.929,2.632,759,3.537,35.5127,-116.0453,3.6694
2.982,37,6.886,2.045,378,3.563,41.7512,-118.9232,3.2807
3.3626,21,5.27,1.546,1216,3.917,38.8382,-123.1808,3.0065
3.0378,4,6.002,2.298,528,3.643,36.5449,-118.8589,3.2837
5.1522,34,6.613,1.542,600,4.407,40.8428,-121.0433,5.5
1.6885,28,8.935,2.424,999,3.453,38.9893,-124.3939,2.346
1.9377,38,4.626,1.651,619,4.146,38.5604,-118.0421,3.0957
1.8472,41,5.45,2.04,1033,3.807,39.4211,-115.5367,2.5337
4.1169,28,8.288,2.429,649,3.191,39.5138,-117.0392,4.604
4.264,17,8.74,2.316,699,2.741,37.1833,-122.1529,4.022
3.4063,14,6.389,1.7,740,3.799,36.4834,-115.8991,3.4526
4.9123,7,9.11,2.08,801,3.37,41.1382,-121.2503,4.8139
1.5083,22,5.597,2.239,879,3.872,37.2239,-122.2059,1.8776
6.2564,51,4.85,1.419,1125,3.113,34.5503,-114.408,5.5
5.8219,1,7.681,2.483,1092,4.024,37.4552,-124.3257,4.8458
3.9267,29,8.609,2.787,447,4.72,32.827,-122.7405,4.4261
6.6253,31,8.576,3.209,1376,3.591,39.3715,-119.5965,5.5
1.1873,30,5.459,1.523,284,2.824,33.7063,-122.7458,1.6106
2.0913,15,6.758,1.91,485,3.688,33.5614,-122.7479,3.1756
1.882,18,7.766,2.652,620,3.357,41.4904,-117.8393,2.305
3.8991,35,6.905,1.452,371,3.249,39.8393,-115.9002,4.9532
1.6079,50,8.916,3.339,765,3.607,36.4352,-117.553,3.1221
3.9699,30,5.969,2.309,962,4.318,34.776,-123.4348,3.9555
5.3939,34,6.388,1.995,465,3.422,40.5132,-115.0985,5.4312
3.8482,42,6.811,1.724,838,4.125,41.7015,-114.8111,4.3538
3.1326,11,7.753,2.657,1010,3.604,37.3294,-121.5495,3.7493
1.6587,27,6.228,1.809,252,3.67,38.0107,-118.6923,2.9282
1.7799,24,7.919,2.432,725,4.382,34.809,-119.405,3.0083
5.0775,35,9.253,2.877,801,3.57,38.0979,-117.4836,5.5
4.0135,39,5.837,1.559,420,4.168,36.3057,-114.2316,4.5733
2.6658,8,6.266,1.988,365,3.597,40.533,-114.143,2.3562
2.2057,51,7.991,1.813,471,4.04,36.0826,-119.154,4.091
0.9872,18,9.991,1.9,605,3.578,38.6634,-123.5345,1.6956
1.5913,13,7.424,2.362,456,3.813,34.4329,-120.988,2.2236
7.0689,45,5.54,1.951,878,3.862,33.3614,-120.1576,5.5
1.433,24,6.756,1.853,823,4.112,32.8834,-118.8863,2.4571
2.9884,51,7.978,2.166,802,3.992,36.4486,-114.4161,3.926
4.4984,23,5.512,1.832,1247,3.296,34.0535,-121.7446,4.8821
1.4514,12,5.243,1.567,918,4.912,41.9381,-118.8648,1.6541
2.9813,49,6.041,1.641,766,3.733,40.0846,-121.444,4.1953
4.3447,30,7.462,2.353,360,4.264,39.087,-114.8457,3.9253
2.7353,31,4.972,1.493,1186,2.685,40.1315,-114.1054,3.4267
11.4067,28,5.64,1.34,1253,4.192,34.9961,-115.3572,5.5
1.1802,22,6.865,2.022,564,4.168,40.853,-120.9432,1.5625
4.6152,44,8.216,2.54,443,3.848,41.9585,-121.5822,4.0511
2.4933,28,6.889,1.883,969,2.731,35.2536,-119.9727,3.3652
3.9987,13,7.015,2.429,267,3.353,41.8542,-116.6505,3.8764
3.3894,25,8.059,2.612,811,3.215,35.5438,-124.4022,3.4634
1.884,44,9.237,2.643,1405,4.43,32.6114,-114.0513,2.9522
3.048,51,8.998,2.76,549,3.137,35.9885,-115.2242,4.1118
1.0736,46,4.429,1.245,750,4.037,41.9764,-124.2499,1.9419
3.6753,7,6.615,1.91,699,3.565,38.5339,-120.4879,4.1241
3.1553,45,7.893,2.294,1120,4.376,39.107,-117.2777,4.0152
3.7409,6,9.463,2.001,701,3.846,34.7643,-121.9652,4.946
4.6138,24,7.432,2.24,560,3.389,33.8862,-123.0002,5.5
3.2668,19,5.463,1.726,311,3.328,40.9123,-117.8922,3.9553
2.9272,19,5.603,2.371,697,3.488,36.4272,-115.013,3.4699
1.7497,36,5.634,1.814,642,2.465,32.539,-114.4663,2.9709
1.9039,51,6.915,1.849,240,4.873,35.2953,-124.3922,3.3676
4.9203,9,5.881,1.282,402,4.535,34.3595,-115.3182,5.5
5.5743,48,3.798,0.939,493,3.756,38.2358,-118.6119,5.5
2.4132,36,5.147,1.416,493,4.28,39.6832,-122.0041,3.0113
2.7815,38,5.922,1.634,655,3.699,37.2262,-118.0221,4.0982
1.7293,40,4.978,1.434,629,3.966,34.266,-114.0442,2.8703
4.886,29,5.114,1.431,644,4.311,33.0507,-121.6002,5.5
3.7913,24,10.292,2.969,2058,3.592,35.4786,-121.5927,4.0321
7.175,48,6.47,1.804,533,4.173,40.1567,-117.1611,5.5
1.7521,5,5.991,1.803,430,2.898,36.4854,-124.0463,1.596
2.2501,42,7.475,1.905,1456,3.837,34.8964,-115.8843,3.6762
3.0518,45,8.321,1.973,1382,3.71,32.6969,-117.6484,4.3993
3.7556,26,10.777,3.105,387,3.54,37.2126,-115.6675,4.2003
2.4404,14,9.475,3.048,1220,3.608,39.0058,-122.0772,2.1286
1.7568,39,7.106,1.734,264,3.59,34.3081,-115.6045,3.3676
4.2237,29,4.83,1.31,2793,4.393,37.6033,-119.7896,4.6482
3.8984,6,5.318,1.556,1622,3.687,36.497,-123.1064,4.1171
1.7192,7,5.973,1.741,867,5.779,39.1875,-115.0351,1.7466
5.3533,37,7.217,2.437,1021,3.253,40.6757,-117.0974,5.5
4.8798,18,6.61,2.294,830,4.037,35.417,-122.733,4.5874
2.9071,23,4.881,1.518,478,4.251,41.0953,-121.9117,3.1801
2.8286,44,4.73,1.705,1209,3.515,39.216,-121.6769,4.1229
3.586,38,6.844,1.927,1310,3.133,32.8531,-114.385,4.2555
1.7668,1,6.646,2.273,462,3.484,40.0168,-115.1951,1.9781
2.7594,4,6.208,1.672,654,3.087,37.199,-120.8634,2.6083
0.9266,51,7.18,2.26,359,3.305,41.4819,-119.6003,2.0703
4.2132,44,8.515,2.829,649,3.937,35.5745,-121.5046,4.273
1.2451,47,6.919,2.095,581,5.563,38.1165,-116.7022,2.5733
5.7645,35,5.379,1.354,1244,4.846,41.5834,-122.8073,5.3401
2.3047,23,9.961,2.155,1480,3.407,35.076,-120.9446,3.6881
2.4453,27,6.251,2.049,390,4.284,36.9836,-118.1359,3.3065
1.986,26,6.549,1.875,977,3.528,39.6487,-115.2879,2.5239
2.3537,8,5.684,1.647,1032,3.284,39.0654,-117.8267,3.0135
5.5249,43,5.247,1.968,277,3.674,40.4677,-114.6329,5.5
0.7836,16,5.327,1.346,1077,2.755,37.4381,-114.7265,1.5489
5.1474,41,5.115,1.724,317,2.942,35.5298,-116.9579,5.5
3.2188,3,3.817,1.004,515,4.263,37.5833,-121.5736,3.006
1.4866,32,6.276,1.827,423,4.571,35.8246,-117.3277,1.8402
1.5878,5,8.238,2.024,303,2.652,34.1761,-122.4763,2.3587
6.2852,20,5.336,1.402,1155,4.638,37.7722,-121.0014,5.5
1.6943,14,11.659,3.738,415,4.427,32.9596,-116.5421,2.3319
1.527,32,8.793,3.207,545,3.535,32.8475,-115.5684,1.9227
4.8002,26,6.457,2.074,662,3.977,33.1134,-120.1239,5.252
3.2197,47,5.211,1.643,964,4.91,38.8898,-119.0039,3.7745
1.7007,6,4.776,2.041,409,4.474,36.3664,-120.4456,1.7094
3.0292,36,6.331,2.077,848,4.001,37.1941,-119.4673,4.0965
1.6276,40,6.574,1.665,592,3.395,35.7623,-119.1189,2.472
4.7134,51,6.215,1.341,401,3.504,34.9095,-117.2357,5.5
4.6213,5,8.177,2.608,1107,4.126,35.9039,-116.6195,4.7279
3.5466,13,9.023,2.072,1880,4.029,34.3371,-114.2623,4.2322
3.2571,32,7.164,1.791,736,4.429,38.9482,-119.9047,4.1432
6.5574,16,7.248,2.284,490,3.036,33.4665,-123.627,5.5
2.7179,1,6.077,2.139,460,3.971,37.4106,-117.2743,2.84
1.5054,13,6.475,1.85,995,4.139,37.0299,-119.2681,1.9928
3.4033,11,7.071,1.695,669,3.59,35.3683,-115.6693,3.7509
7.7139,8,6.075,1.778,391,5.377,33.4717,-122.9613,5.5
1.6366,25,7.464,2.138,285,3.287,39.1819,-117.7284,1.7838
2.2688,40,5.265,1.61,804,3.688,37.9106,-119.6778,3.0777
3.3475,32,5.598,1.343,353,4.146,40.19,-120.0973,4.1092
2.646,24,5.274,1.361,543,4.231,34.7375,-118.5689,3.5459
1.6634,28,5.667,1.99,1501,3.588,40.0199,-117.3161,2.6611
4.7632,14,6.112,2.066,438,3.587,35.2735,-115.5653,5.064
8.6713,45,8.103,2.902,1126,4.126,33.5696,-122.0313,5.5
2.9984,3,6.538,1.356,399,3.983,33.7817,-121.4225,3.294
1.7297,36,5.049,1.291,1030,3.769,34.6001,-118.7399,3.1835
1.253,27,4.943,1.728,886,2.874,38.9831,-120.8612,2.0969
3.0925,20,5.956,1.963,849,3.8,34.8176,-118.5324,3.6574
4.7206,47,7.756,2.485,490,4.755,38.2368,-122.3984,4.7424
3.4473,15,8.827,2.488,914,4.058,34.937,-121.2697,4.1648
2.715,27,4.781,1.286,802,3.328,35.9696,-121.0892,3.2476
2.0246,45,7.011,2.115,1709,3.03,40.9524,-114.0806,3.1132
1.5745,41,5.973,1.658,488,4.293,37.2534,-115.5293,2.7645
4.1263,28,6.066,1.98,1265,3.479,38.2024,-115.7041,4.4325
4.2926,25,5.257,1.587,423,4.55,34.2981,-119.1075,4.9544
1.255,42,6.195,1.558,590,4.534,33.7493,-119.5981,3.0532
6.019,44,5.213,1.729,483,3.639,36.4252,-123.7637,5.5
3.622,46,6.138,2.226,519,3.901,40.6262,-122.4281,3.6399
5.4728,33,8.325,3.047,614,3.974,34.7888,-115.0989,5.365
1.3895,46,7.416,2.475,1367,3.138,38.4061,-118.9808,2.6993
1.3731,14,9.958,3.329,835,4.824,40.7849,-114.1319,1.5996
2.5232,8,7.248,1.754,1232,4.004,41.3769,-118.2862,2.8817
3.4952,48,6.723,1.791,670,3.803,41.941,-120.5364,4.6198
6.6737,14,7.29,2.126,1263,4.311,39.7481,-121.6218,5.5
3.8692,1,5.551,1.83,745,3.889,33.2126,-114.8572,3.324
2.4077,16,4.397,1.187,448,3.187,40.7789,-120.6073,2.7967
1.6271,18,7.691,2.189,1127,3.314,40.9136,-122.9655,2.0796
5.0279,7,4.615,1.514,1396,2.77,37.7942,-121.5783,4.709
1.6781,15,8.274,2.539,915,3.754,33.1406,-117.721,3.0051
6.1364,24,7.614,2.411,1007,4.036,37.0283,-123.1034,5.2993
2.358,49,5.473,1.429,1260,3.618,34.5017,-123.5386,3.0496
6.0212,51,5.932,1.685,581,3.157,36.7,-119.6949,5.5
3.817,13,6.466,1.788,464,3.462,39.3792,-123.6217,3.4104
2.5383,9,5.399,1.619,797,3.525,38.8417,-120.3741,3.0874
2.0966,15,7.271,2.024,1576,4.233,39.9099,-121.1114,1.9951
2.2923,35,7.412,2.013,773,4.62,37.027,-120.3895,3.1708
3.3675,24,4.907,1.503,911,2.573,37.3525,-119.3782,4.0738
2.8252,33,5.501,2.227,690,3.676,41.389,-122.554,3.4221
2.02,16,6.432,2.117,770,3.409,38.4962,-119.8545,2.2163
2.5022,8,8.31,1.753,510,3.58,39.6016,-120.704,2.5429
2.8272,29,7.45,2.366,874,4.217,38.8129,-116.1475,3.6235
0.9377,23,4.227,1.159,1031,3.46,38.5846,-117.2058,1.5965
3.4181,45,6.106,1.544,313,4.117,41.1787,-115.3383,4.3249
1.6655,31,7.164,2.401,314,5.048,35.8866,-117.4754,2.7607
1.527,40,5.525,1.679,276,3.484,36.5631,-123.2286,1.9082
1.1692,49,5.444,2.31,1390,3.603,36.1076,-119.1757,2.8216
1.1086,14,5.582,1.643,418,3.591,39.7694,-116.7041,1.7904
1.3803,30,6.086,1.757,793,5.382,40.75,-115.6624,1.8588
1.9069,39,5.341,1.922,1623,3.46,35.8963,-122.5966,2.6752
7.2184,27,7.463,2.247,785,4.647,33.8523,-122.1532,5.5
2.0898,47,5.462,1.35,860,3.699,37.194,-115.4465,2.5788
2.9709,16,5.284,1.353,436,3.812,41.8511,-119.4033,2.6225
3.3209,51,5.976,1.695,785,4.208,34.435,-119.7496,4.4707
2.9024,6,8.984,2.991,404,3.523,36.794,-119.3118,3.2712
2.615,33,7.247,2.635,256,4.309,35.0782,-122.68,3.1236
1.4953,44,7.348,2.499,682,3.572,41.2654,-117.9098,2.2793
5.6151,18,6.884,2.261,780,3.195,37.7337,-116.0163,5.5
6.71,16,5.373,1.907,510,4.331,37.9981,-115.7109,5.5
1.172,12,5.699,1.887,457,4.071,32.5785,-124.181,1.6304
1.629,20,5.515,1.405,597,3.418,38.7014,-116.9905,2.3084
2.3634,45,8.218,2.375,462,4.423,35.4103,-123.5421,3.4537
1.6782,40,6.897,1.891,964,3.233,37.3775,-114.3479,2.9288
3.5008,29,4.718,1.713,831,3.958,37.5451,-119.4365,4.1658
1.8887,30,8.93,2.253,1501,2.938,38.1261,-116.3581,2.8438
8.0247,26,6.057,1.534,556,3.515,40.3236,-117.9705,5.5
4.9297,22,7.452,2.299,688,3.297,35.3399,-114.5047,5.1616
3.0231,33,8.145,3.229,725,3.113,34.9335,-114.2766,3.1897
4.5426,39,4.078,1.373,551,3.732,40.0602,-121.5718,5.3289
4.7254,47,7.137,2.513,246,3.905,39.3278,-119.4299,5.5
2.0504,29,6.155,1.506,830,4.074,34.6433,-119.2055,2.8395
1.8074,22,4.167,1.39,2137,3.719,32.5079,-122.6342,2.6089
2.8266,45,5.191,1.269,1096,3.963,38.8264,-115.0087,4.0541
4.1821,13,5.91,1.989,1770,3.171,33.9932,-120.8291,4.4717
2.914,9,7.776,1.722,1041,3.279,41.5915,-123.5817,2.7251
1.2355,24,6.251,1.769,616,3.709,38.2419,-122.8774,2.2103
1.8195,15,6.685,1.319,898,3.281,40.5717,-119.1103,2.8917
2.6196,36,6.028,1.542,1135,3.721,40.1534,-115.2423,2.829
2.6174,13,8.211,1.878,298,3.387,37.7991,-117.9037,3.3539
7.2883,27,7.24,2.408,830,3.633,36.6643,-122.2443,5.5
1.3593,44,6.706,2.043,633,2.949,37.2196,-121.3836,2.041
3.5001,37,5.181,1.433,1392,2.93,40.1284,-114.2517,3.5511
5.7234,7,6.646,2.033,801,3.355,38.5843,-123.9451,4.7652
8.4632,8,12.325,3.185,194,3.085,34.4543,-114.0594,5.5
2.2207,37,7.689,2.431,828,2.608,38.2889,-114.9885,3.4886
3.4754,41,5.59,1.655,237,3.994,36.3443,-117.3759,3.5674
3.6142,14,9.813,4.063,1257,4.301,33.0823,-114.5964,3.6387
2.9974,12,5.543,2.116,453,4.238,36.1221,-122.8991,2.6366
2.5872,36,7.553,2.621,377,3.641,34.6622,-114.6028,3.5912
3.3804,40,6.42,2.02,452,3.63,40.4666,-122.268,4.0407
0.7663,17,6.733,2.162,425,3.773,33.4975,-118.7648,2.279
3.823,40,6.786,2.457,615,3.385,35.9259,-119.368,4.5727
2.8953,29,6.161,1.937,432,2.88,39.1072,-119.1192,3.3904
2.4321,27,5.988,1.901,572,4.447,41.0252,-121.6925,3.0401
7.5642,1,5.019,1.361,307,3.726,35.6855,-116.3033,5.5
1.9397,34,5.198,1.381,586,3.693,38.2612,-116.7029,2.9039
2.2221,4,6.954,2.049,1354,3.551,36.0497,-114.4834,2.4397
7.3579,24,5.652,0.957,531,4.061,34.4274,-119.1766,5.5
1.7931,21,5.411,1.615,908,3.655,35.5943,-118.745,2.4134
2.0646,33,12.467,3.589,354,3.465,38.5411,-115.0146,2.7892
2.5256,7,11.457,3.941,888,3.542,39.3052,-114.8459,2.53
4.1386,1,7.335,2.65,1174,3.754,36.0208,-117.6799,4.5086
3.0159,41,7.565,3.242,1356,3.159,33.9491,-115.8859,3.9928
1.4243,3,5.512,1.813,735,4.607,33.8258,-119.196,1.3912
2.0832,44,5.141,1.581,930,3.407,40.2198,-120.4239,2.7934
2.0064,51,6.047,1.643,350,3.319,38.7061,-115.4273,3.6021
2.6153,15,6.482,1.605,549,3.52,39.4163,-116.3386,3.0482
3.3633,31,7.551,2.61,445,4.26,37.1384,-121.9547,3.4218
3.3505,16,4.588,1.37,783,3.576,36.8445,-123.9997,3.0856
1.1185,10,10.535,3.384,510,4.431,34.5059,-118.5612,2.2012
4.6273,29,6.828,2.055,937,3.545,34.0992,-115.663,5.0569
3.0842,6,4.815,1.455,2285,3.046,33.9622,-121.9044,3.5757
5.4318,29,6.698,2.083,907,3.3,41.922,-116.4423,5.0825
3.3943,17,5.419,1.74,1347,3.37,40.2985,-120.1529,3.2496
4.7146,22,5.348,1.856,367,4.095,38.4482,-120.9751,4.4152
3.4324,24,5.259,1.254,637,3.48,34.5368,-122.6854,3.9443
5.3287,17,6.15,2.025,741,3.147,35.7078,-114.6899,5.2613
3.5294,21,10.422,2.455,687,3.035,35.8325,-122.1302,4.0571
2.5884,51,6.608,2.214,1671,2.885,37.0379,-121.5685,4.0699
8.4673,50,7.519,2.376,458,5.622,36.509,-121.0194,5.5
4.2398,11,7.939,2.351,781,3.34,41.3745,-121.511,4.3814
3.6214,7,6.291,1.876,197,3.97,39.3477,-122.7895,3.2221
1.436,42,5.164,1.584,822,3.135,33.2733,-120.7783,2.6565
1.4274,39,4.774,1.693,856,4.475,35.9196,-119.5464,2.6793
